source,tweet number,tweet,timestamp,compound,positive,neutral,negative
TheSimpsons,40,"Memories are priceless — and also they can't be sold, like sunken boats. 🤓
See you next week! #TheSimpsons https://t.co/Irb1gA0hY6",2019-11-04 01:31:18+00:00,-0.5577,-0.5577,-0.5577,-0.5577
TheSimpsons,41,@hagan_nicky 🙌🙌🙌 #TheSimpsons,2019-11-04 01:30:49+00:00,0.0,0.0,0.0,0.0
TheSimpsons,42,@rjsmith2008 Thanks for tuning in! 🙌 #TheSimpsons,2019-11-04 01:28:16+00:00,0.4926,0.4926,0.4926,0.4926
TheSimpsons,43,RT @AlJean: .@thesimpsons on now!  Take it from Lisa! https://t.co/GXkCEBCxpD,2019-11-04 01:27:33+00:00,0.0,0.0,0.0,0.0
TheSimpsons,44,@RDin1114 A legend! 🙌 #TheSimpsons,2019-11-04 01:27:17+00:00,0.0,0.0,0.0,0.0
TheSimpsons,45,@AtlRealityTV 😂🤣 #TheSimpsons,2019-11-04 01:26:57+00:00,0.0,0.0,0.0,0.0
TheSimpsons,46,@Darknino101 It's true. #TheSimpsons,2019-11-04 01:25:16+00:00,0.4215,0.4215,0.4215,0.4215
TheSimpsons,47,The buck stopped there. 💵 #TheSimpsons https://t.co/AmnVo7WBK2,2019-11-04 01:25:16+00:00,-0.2263,-0.2263,-0.2263,-0.2263
TheSimpsons,48,@ShadowWillian13 🤔 #TheSimpsons,2019-11-04 01:24:40+00:00,0.0,0.0,0.0,0.0
TheSimpsons,49,RT @AnimationOnFOX: Power couple goals. https://t.co/hO944UfwcN,2019-11-04 01:19:18+00:00,0.0,0.0,0.0,0.0
TheSimpsons,50,@familiarRed Good advice. 😂 #TheSimpsons,2019-11-04 01:19:06+00:00,0.7003,0.7003,0.7003,0.7003
TheSimpsons,51,@RunFoxDrawFox 😂😂😂 #TheSimpsons,2019-11-04 01:18:23+00:00,0.0,0.0,0.0,0.0
TheSimpsons,52,@shaunspeers2604 So much skill. #TheSimpsons,2019-11-04 01:17:56+00:00,0.0,0.0,0.0,0.0
TheSimpsons,53,Would you buy a boat with Homer? #TheSimpsons,2019-11-04 01:16:41+00:00,0.0,0.0,0.0,0.0
TheSimpsons,54,You'll never believe what Homer has to offer! #TheSimpsons https://t.co/Ld3zEIUP5a,2019-11-04 01:15:34+00:00,0.0,0.0,0.0,0.0
TheSimpsons,55,@AtlRealityTV True. 😅 #TheSimpsons,2019-11-04 01:13:25+00:00,0.6486,0.6486,0.6486,0.6486
TheSimpsons,56,Now boarding: the 💛🛥 #TheSimpsons https://t.co/q34U6GzLfj,2019-11-04 01:12:55+00:00,0.0,0.0,0.0,0.0
TheSimpsons,57,@VersatileTitan Thanks for #TheSimpsons love! 💛,2019-11-04 01:11:40+00:00,0.8122,0.8122,0.8122,0.8122
TheSimpsons,58,"Karma-nd get it, Bart. 😎 #TheSimpsons https://t.co/oiZlTCNsme",2019-11-04 01:08:57+00:00,0.4588,0.4588,0.4588,0.4588
TheSimpsons,59,@sashe_minor Guess a paper bag won't do the job... #TheSimpsons,2019-11-04 01:07:43+00:00,0.0,0.0,0.0,0.0
TheSimpsons,60,"Name your poison: 
🌶 
🐮💗 
or 
🔥🐜 

#TheSimpsons https://t.co/swsOQHOYZ8",2019-11-04 01:07:07+00:00,-0.5423,-0.5423,-0.5423,-0.5423
TheSimpsons,61,@ruthlessbunny YIKES. 😬 #TheSimpsons,2019-11-04 01:06:03+00:00,-0.34,-0.34,-0.34,-0.34
TheSimpsons,62,@ShadowWillian13 Accurate. #TheSimpsons,2019-11-04 01:05:34+00:00,0.0,0.0,0.0,0.0
TheSimpsons,63,What a bargain. 😏 #TheSimpsons https://t.co/pAw68wpVjp,2019-11-04 01:04:58+00:00,0.2023,0.2023,0.2023,0.2023
TheSimpsons,64,@ccookstar1218 Old habits die hard. 😂 #TheSimpsons,2019-11-04 01:04:37+00:00,-0.34,-0.34,-0.34,-0.34
TheSimpsons,65,@the_gibbles26 🔥🔥🔥 #TheSimpsons,2019-11-04 01:03:20+00:00,0.0,0.0,0.0,0.0
TheSimpsons,66,@ShadowWillian13 Facts. 💯 #TheSimpsons,2019-11-04 01:02:43+00:00,0.0,0.0,0.0,0.0
TheSimpsons,67,@8BallZen Let's do this! 👏 #TheSimpsons,2019-11-04 01:01:56+00:00,0.0,0.0,0.0,0.0
TheSimpsons,68,"RT @AnimationOnFOX: You, right now because #TheSimpsons is starting! https://t.co/0VbJOv8NQp",2019-11-04 01:01:24+00:00,0.0,0.0,0.0,0.0
TheSimpsons,69,@CV_81 We're here now! 💛 #TheSimpsons,2019-11-04 01:01:04+00:00,0.0,0.0,0.0,0.0
TheSimpsons,70,@AtlRealityTV The best time! 🙌 #TheSimpsons,2019-11-04 01:00:43+00:00,0.6696,0.6696,0.6696,0.6696
TheSimpsons,71,🐠 It's all fin and games on a brand-new episode of #TheSimpsons — tune in NOW to @FOXTV! 🐠 https://t.co/gzoaJ72mIi,2019-11-04 01:00:29+00:00,0.0,0.0,0.0,0.0
TheSimpsons,72,@Darknino101 The wait is almost over! 😉 #TheSimpsons,2019-11-04 00:57:52+00:00,0.0,0.0,0.0,0.0
TheSimpsons,73,@LoganSingletar4 We're anchors aweigh in half an hour! #TheSimpsons,2019-11-04 00:34:45+00:00,0.0,0.0,0.0,0.0
TheSimpsons,74,"RT @AnimationOnFOX: Ahoy, tweeters! #TheSimpsons sets sail in ONE HOUR. https://t.co/7LGGSzXWnM",2019-11-04 00:08:51+00:00,0.0,0.0,0.0,0.0
TheSimpsons,75,@SimpsonsQOTD Cutting off cable TV and the beer supply is always a good idea. #TheSimpsons,2019-11-03 22:12:30+00:00,0.34,0.34,0.34,0.34
TheSimpsons,76,@CillizzaCNN There’s only one thing to do at a moment like this: strut! #TheSimpsons,2019-11-03 22:07:32+00:00,0.4199,0.4199,0.4199,0.4199
TheSimpsons,77,@PoliticsReid Correct. #TheSimpsons,2019-11-03 22:06:36+00:00,0.0,0.0,0.0,0.0
TheSimpsons,78,@skdcrad The best kind of bread! 😋🍞 #TheSimpsons,2019-11-03 20:52:20+00:00,0.6696,0.6696,0.6696,0.6696
TheSimpsons,79,"@webmaster_major Mmm, expired meat. #TheSimpsons",2019-11-03 20:51:19+00:00,0.0,0.0,0.0,0.0
TheSimpsons,80,@joshua_pease Served with your choice of mmm-uffuletta. 🥪 #TheSimpsons,2019-11-03 20:50:54+00:00,0.0,0.0,0.0,0.0
TheSimpsons,81,@NoahpPalm Served without salad. #TheSimpsons,2019-11-03 20:42:36+00:00,0.0,0.0,0.0,0.0
TheSimpsons,82,RT @mattselman: Directing Masterclass https://t.co/8n7GKyGGfR,2019-11-03 20:41:28+00:00,0.0,0.0,0.0,0.0
TheSimpsons,83,"RT @neilhimself: I remember being directed by @mattselman on that line. He wanted an American accent that was “worse than that. No, really…",2019-11-03 20:40:45+00:00,-0.296,-0.296,-0.296,-0.296
TheSimpsons,84,@SamSteel1999 Or maybe... the HomeReuben? 🥪 #TheSimpsons,2019-11-03 20:12:05+00:00,0.0,0.0,0.0,0.0
TheSimpsons,85,@jeckelbox But will it taste like beer? #TheSimpsons,2019-11-03 20:08:25+00:00,0.5023,0.5023,0.5023,0.5023
TheSimpsons,86,"@ellelljaytoo Ah yes, the Anti-Hero. 🥪 #TheSimpsons",2019-11-03 20:05:38+00:00,0.4019,0.4019,0.4019,0.4019
TheSimpsons,87,"@mrkramer5 Haha, d'oh yes! 🙌#TheSimpsons",2019-11-03 19:44:41+00:00,0.7177,0.7177,0.7177,0.7177
TheSimpsons,88,@ellelljaytoo Suggestion noted! 🥪 #TheSimpsons,2019-11-03 19:42:55+00:00,0.0,0.0,0.0,0.0
TheSimpsons,89,"RT @mattselman: On November 24 on @FOXTV, a new holiday terror dawns... @TheSimpsons in ""Thanksgiving of Horror"" https://t.co/566KEZfXcT",2019-11-03 19:37:18+00:00,-0.6597,-0.6597,-0.6597,-0.6597
TheSimpsons,90,"RT @YeardleySmith: It’s #SimpsonsSunday! 
Today I hop on the #unboxing train &amp; unbox a special Treehouse of Horror Halloween gift! 📦😀👏 🎃 👻…",2019-11-03 19:36:02+00:00,0.3578,0.3578,0.3578,0.3578
TheSimpsons,91,The great @JaneGoodallInst joins #TheSimpsons to help Lisa save the ape in Springfield — TONIGHT at 8/7c! 🦍 https://t.co/WXyrdm0viK,2019-11-03 17:00:00+00:00,0.8832,0.8832,0.8832,0.8832
TheSimpsons,92,What would you call it? 🥪 #TheSimpsons #NationalSandwichDay https://t.co/v23FXgt3mj,2019-11-03 14:00:00+00:00,0.0,0.0,0.0,0.0
TheSimpsons,93,@mclunchboxx *Every lady wants a Homer away from home. #TheSimpsons,2019-11-02 23:59:01+00:00,0.0,0.0,0.0,0.0
TheSimpsons,94,@YeardleySmith Agree! Picking just one moment from each TOH was a challenge. #TheSimpsons,2019-11-02 23:51:33+00:00,0.4753,0.4753,0.4753,0.4753
TheSimpsons,95,@Rob47612169 Who said it wasn’t fun? #TheSimpsons,2019-11-02 23:22:38+00:00,0.5106,0.5106,0.5106,0.5106
TheSimpsons,96,@NatalieRose598 Why don’t I just shove a whole pig down your throat? #TheSimpsons,2019-11-02 23:21:55+00:00,0.0,0.0,0.0,0.0
TheSimpsons,97,"Ladies, if he...

✓ will eat anything 
✓ would kill for donuts
✓ prefers beer to water 
✓ believes in the Bacon Man
✓ sleeps for fun 

He's not your man. He's Homer Simpson. 

#TheSimpsons",2019-11-02 15:00:00+00:00,-0.34,-0.34,-0.34,-0.34
TheSimpsons,98,"Oh buoy, #TheSimpsons are back with an all-new episode this Sunday! 🛳 https://t.co/qc2YSnesoR",2019-11-01 19:30:00+00:00,0.0,0.0,0.0,0.0
TheSimpsons,99,RT @YeardleySmith: This Treehouse segment was so fun to do. :) https://t.co/ixic3MxWQj,2019-11-01 17:23:07+00:00,0.8042,0.8042,0.8042,0.8042
TheSimpsons,100,"RT @YeardleySmith: Bravo, my show! 👏😀👏😀 https://t.co/phqssWL9lV",2019-11-01 17:22:57+00:00,0.0,0.0,0.0,0.0
TheSimpsons,101,RT @AnimationOnFOX: Celebrate Halloween with a compilation of Treehouse of Horror from #TheSimpsons. #HappyHalloween! 🎃👻🦇 https://t.co/DdqF…,2019-11-01 01:58:08+00:00,0.0,0.0,0.0,0.0
TheSimpsons,102,"@nancycartwright @KelseyGrammer And that, friends, concludes our thread on the holy omen empire that is Treehouse of Horror — so far! Which moments would you add to the list? #TheSimpsons #HappyHalloween 

𝖊𝖓𝖉 𝖙𝖍𝖗𝖊𝖆𝖉 https://t.co/pk1sR9ip9F",2019-11-01 01:49:16+00:00,-0.2244,-0.2244,-0.2244,-0.2244
TheSimpsons,103,@nancycartwright @KelseyGrammer Don't say she didn't warn you. 😱 #TheSimpsons https://t.co/cg99som89Z,2019-11-01 01:42:21+00:00,-0.6709,-0.6709,-0.6709,-0.6709
TheSimpsons,104,@nancycartwright @KelseyGrammer Out of the fire and into the frying pan. 🍳 #TheSimpsons https://t.co/3rhXKVPDQr,2019-11-01 01:34:45+00:00,-0.34,-0.34,-0.34,-0.34
TheSimpsons,105,@nancycartwright @KelseyGrammer Say hello to the Springfieldian Man of Injury. 😈 #TheSimpsons https://t.co/hSNvIp3Kkm,2019-11-01 01:26:47+00:00,0.0516,0.0516,0.0516,0.0516
TheSimpsons,106,"Bart Simpson
Wanted: 
Dead, then alive 
#TheSimpsons https://t.co/m5ECsTOPYp",2019-11-01 01:10:49+00:00,-0.4019,-0.4019,-0.4019,-0.4019
TheSimpsons,107,We'll see you in hell! 🔥 #TheSimpsons https://t.co/DbPnJvtzCN,2019-11-01 01:00:50+00:00,-0.807,-0.807,-0.807,-0.807
TheSimpsons,108,Everything is toad-ally fine. #TheSimpsons https://t.co/daPqzj1d8H,2019-11-01 00:53:53+00:00,0.2023,0.2023,0.2023,0.2023
TheSimpsons,109,"This is normal activity, right? #TheSimpsons https://t.co/AK1UtE4K4H",2019-11-01 00:49:08+00:00,0.0,0.0,0.0,0.0
TheSimpsons,110,"Trick or beets, Homer! 🤣 #TheSimpsons #HappyHalloween https://t.co/mHurOn4PF4",2019-11-01 00:45:47+00:00,0.5093,0.5093,0.5093,0.5093
TheSimpsons,111,Just thinking about sugar plums and buttercups. #TheSimpsons https://t.co/GSJaoSFZAn,2019-11-01 00:36:46+00:00,0.0,0.0,0.0,0.0
TheSimpsons,112,"Zombies eat brains so they get good grades in school, thought Ralph (probably). 🧠 #TheSimpsons https://t.co/f6hC89dXxt",2019-11-01 00:32:16+00:00,0.4877,0.4877,0.4877,0.4877
TheSimpsons,113,RIP Krusty. ⚰️ #TheSimpsons https://t.co/Vb2PdWP2Z1,2019-11-01 00:27:04+00:00,0.0,0.0,0.0,0.0
TheSimpsons,114,There's no space like home. 🚀 #TheSimpsons https://t.co/Ic2pRj9NbA,2019-11-01 00:19:55+00:00,0.0772,0.0772,0.0772,0.0772
TheSimpsons,115,Looking blob-dead gorgeous. 😍 #TheSimpsons https://t.co/FQcdRcltVK,2019-11-01 00:13:34+00:00,0.7906,0.7906,0.7906,0.7906
TheSimpsons,116,"The time Homer showed us all the value of persistence: If at first you don't succeed, slurp slurp again. 🥤 #TheSimpsons https://t.co/nfXEANKrLN",2019-11-01 00:02:09+00:00,-0.0588,-0.0588,-0.0588,-0.0588
TheSimpsons,117,Me talking to myself after a break-up. #TheSimpsons https://t.co/gOC3Xnmwu7,2019-10-31 23:40:36+00:00,0.0,0.0,0.0,0.0
TheSimpsons,118,"When Death comes to the door, tell him we don't want any. #TheSimpsons https://t.co/bqYIkVjjaM",2019-10-31 23:32:28+00:00,-0.6276,-0.6276,-0.6276,-0.6276
TheSimpsons,119,Sure you love donuts but would you fall off a cliff for donuts? 😱 #TheSimpsons https://t.co/tmny9PbNSP,2019-10-31 23:18:39+00:00,-0.6652,-0.6652,-0.6652,-0.6652
TheSimpsons,120,"Sure, sure, it was the HOUSE that did it. #TheSimpsons https://t.co/WcyzFyIn70",2019-10-31 23:13:27+00:00,0.5574,0.5574,0.5574,0.5574
TheSimpsons,121,Just an ordinary day. 🔪 #TheSimpsons https://t.co/EpIyAHNhd3,2019-10-31 23:06:42+00:00,0.0,0.0,0.0,0.0
TheSimpsons,122,Good ol' Dead Flanders. #TheSimpsons https://t.co/STgO6PKoMG,2019-10-31 22:59:07+00:00,-0.34,-0.34,-0.34,-0.34
TheSimpsons,123,That time Homer had a REALLY bad hair day. #TheSimpsons https://t.co/HwSQKhU4MY,2019-10-31 22:48:27+00:00,-0.6732,-0.6732,-0.6732,-0.6732
TheSimpsons,124,Don't forget to wish everyone a happy anniversary of the caramel cod today! #TheSimpsons #HappyHalloween https://t.co/7htplKGYSk,2019-10-31 22:40:49+00:00,0.5267,0.5267,0.5267,0.5267
TheSimpsons,125,"A full moon on #Halloween is: 
🔘 good luck
🔘 bad luck
☑️ Homer Simpson 

#TheSimpsons https://t.co/8UwTwbf9Xb",2019-10-31 22:35:56+00:00,0.6597,0.6597,0.6597,0.6597
TheSimpsons,126,When you want to have your cake and beat it too. 😍🧁 #TheSimpsons https://t.co/IfgSFVtBhl,2019-10-31 22:27:11+00:00,0.0772,0.0772,0.0772,0.0772
TheSimpsons,127,Snacks before axes. 😋🔪  #TheSimpsons https://t.co/XfM0mCGzCT,2019-10-31 22:20:31+00:00,0.0,0.0,0.0,0.0
TheSimpsons,128,It's hard to think things through when you have a hole in your head. 😋🍩 #TheSimpsons https://t.co/BA9khBqzT8,2019-10-31 21:58:46+00:00,-0.1027,-0.1027,-0.1027,-0.1027
TheSimpsons,129,"Poor Homer, even the toaster laughed at him when this happened. #TheSimpsons https://t.co/132jrswA5v",2019-10-31 21:51:47+00:00,-0.0258,-0.0258,-0.0258,-0.0258
TheSimpsons,130,Sometimes two heads are deader than one. 👯‍♂️ #TheSimpsons https://t.co/LmT2ZoTNrG,2019-10-31 21:47:17+00:00,0.0,0.0,0.0,0.0
TheSimpsons,131,"ℌ𝔞𝔭𝔭𝔶 ℌ𝔞𝔩𝔩𝔬𝔴𝔢𝔢𝔫! 

Welcome to our 🅃🄷🅁🄴🄰🄳 of iconic Treehouse of Horror moments — one from each of the past 30 years, in order. 

Let us begin. ⬇️ #TheSimpsons #HappyHalloween https://t.co/OUquCl1njF",2019-10-31 21:37:50+00:00,-0.2481,-0.2481,-0.2481,-0.2481
TheSimpsons,132,"If you haven't shown us your Simpsons-inspired #Halloween costume yet, we want to see it! Reply with your photos for a potential share. ⬇️👻⬇️ #TheSimpsons https://t.co/wMrnmoUQaO",2019-10-31 19:30:00+00:00,0.4199,0.4199,0.4199,0.4199
TheSimpsons,133,Let no prank go unpunished when the @Russo_Brothers visit #TheSimpsons this February! @TVLine has the first look. 👀 https://t.co/BCml44me7T https://t.co/N8zTHkuUXH,2019-10-30 22:30:00+00:00,-0.3595,-0.3595,-0.3595,-0.3595
TheSimpsons,134,"Yep, we're still holding it. 🍺 #TheSimpsons 

https://t.co/wqZ51Hwrxs",2019-10-30 19:25:40+00:00,0.296,0.296,0.296,0.296
TheSimpsons,135,"Us: Show us your best costumes from #TheSimpsons. 
You: Hold my beer.

https://t.co/CiMu1OxYJm",2019-10-30 19:25:39+00:00,0.6369,0.6369,0.6369,0.6369
TheSimpsons,136,"There's a little Homer Simpson in all of us. #TheSimpsons 

https://t.co/G6tf9c41uH",2019-10-30 19:25:36+00:00,0.0,0.0,0.0,0.0
TheSimpsons,137,"You clean up well, Kid Presentable. #TheSimpsons 

https://t.co/emautE3Y3X",2019-10-30 19:25:35+00:00,0.5859,0.5859,0.5859,0.5859
TheSimpsons,138,"Your mom thinks you're cool and that's what matters. 😉🤓 #TheSimpsons 

https://t.co/acJfrZai3B",2019-10-30 19:25:34+00:00,0.34,0.34,0.34,0.34
TheSimpsons,139,"She is so smart, S-M-R-T, smart! #TheSimpsons 

https://t.co/FkWzFutbnG",2019-10-30 19:25:32+00:00,0.806,0.806,0.806,0.806
TheSimpsons,140,"Jiminy jillikers, it's Claude and Rod! #TheSimpsons 

https://t.co/iWP4S50fNJ",2019-10-30 19:25:30+00:00,0.0,0.0,0.0,0.0
TheSimpsons,141,"This is the best Krusty has ever looked. #TheSimpsons 

https://t.co/6MZrGeAsr1",2019-10-30 19:25:24+00:00,0.6369,0.6369,0.6369,0.6369
TheSimpsons,142,"🆃🅷🆁🅴🅰🅳

And this award goes to fans who clearly had no help from their parents whatsoever! 😉

Kids, you're doing us proud with your 🎃 costumes. Which #TheSimpsons character would you dress up as?

https://t.co/9e1qMFX5Mp",2019-10-30 19:25:22+00:00,0.8938,0.8938,0.8938,0.8938
TheSimpsons,143,RT @tubatron: Sketches made before boarding &amp; animating Bart the Hero (MG34) aired 1/29/89. I don’t have many sketchbook drawings for the T…,2019-10-30 19:15:01+00:00,0.5574,0.5574,0.5574,0.5574
TheSimpsons,144,RT @YeardleySmith: 😅😂 I don’t think I’ve ever seen Homer get this close to Snowball II. 😻 https://t.co/36v4kK0005,2019-10-30 19:14:28+00:00,0.4588,0.4588,0.4588,0.4588
TheSimpsons,145,RT @YeardleySmith: Ohmygod he deserves so many infinity 🍪s today! I’ve stood next to Dan Castellaneta in our episode records since the begi…,2019-10-30 01:14:37+00:00,0.0,0.0,0.0,0.0
TheSimpsons,146,RT @Russo_Brothers: February 23rd... https://t.co/GSwzdEl1NY,2019-10-29 23:58:17+00:00,0.0,0.0,0.0,0.0
TheSimpsons,147,@SimpsonsQOTD Belts are overrated. #TheSimpsons,2019-10-29 23:27:29+00:00,0.0,0.0,0.0,0.0
TheSimpsons,148,"@melodyokazaki Eleven down, only 655 to go! #TheSimpsons",2019-10-29 19:32:03+00:00,0.0,0.0,0.0,0.0
TheSimpsons,149,@woohootriviaCHI These are great and we would love to share some of them!   Interested costume-wearers please reply to the tweet below with your pics for a chance to be featured: https://t.co/fBPEQf2thd #TheSimpsons,2019-10-29 19:27:05+00:00,0.9501,0.9501,0.9501,0.9501
TheSimpsons,150,RT @AnimationOnFOX: 'Marjorie's Baby' is our new favorite scary movie. https://t.co/8997JH2bIq,2019-10-29 19:10:49+00:00,-0.0516,-0.0516,-0.0516,-0.0516
TheSimpsons,151,"RT @tubatron: First time - I think - Homer says ""D'oh!"" Definitely the first appearance of Krusty. Simpsons short on Tracey Ullman Show - ""…",2019-10-29 18:53:03+00:00,0.4574,0.4574,0.4574,0.4574
TheSimpsons,152,RT @AlJean: .@TheSimpsons New episode Sunday!  Who will win: Chief Wiggum or an inflatable gorilla? https://t.co/6xthCG33MC,2019-10-29 18:52:07+00:00,0.6239,0.6239,0.6239,0.6239
TheSimpsons,153,RT @AnimationOnFOX: So worth it. 😹 #NationalCatDay https://t.co/MKlzbwpnED,2019-10-29 18:47:17+00:00,0.6588,0.6588,0.6588,0.6588
TheSimpsons,154,"🎂  Happy Birthday, Dan Castellaneta 🎂  
🍪  You deserve infinity cookies today! 🍪 

#TheSimpsons https://t.co/BGA4VUhiag",2019-10-29 18:45:00+00:00,0.6114,0.6114,0.6114,0.6114
TheSimpsons,155,"Mmmm, cat breath kisses that smell like cat food. 😋😻 #TheSimpsons #NationalCatDay https://t.co/XaXwucEpVB",2019-10-29 17:45:00+00:00,0.7003,0.7003,0.7003,0.7003
