org,tweet number,tweet,timestamp,compound,positive,neutral,negative
CNN,71,"A 48-year-old woman, accused of causing four deaths after faking her medical qualifications, has been arrested in Germany. https://t.co/CLsoXxXxOn",2019-11-05 16:00:08+00:00,-0.7964,-0.7964,-0.7964,-0.7964
CNN,72,"The Officer Collin Rose Memorial Foundation will pay nearly 600 students' lunch debt at Gull Lake Community Schools in Richland. And his loved ones say it's exactly what Rose, a 2006 graduate of Gull Lake High School, would have wanted. https://t.co/BVvksYFP4Z",2019-11-05 15:55:53+00:00,0.25,0.25,0.25,0.25
CNN,73,"Steve Easterbrook was fired by the board for engaging in a ""consensual relationship with an employee."" He was immediately replaced in both roles by Chris Kempczinski, who was most recently president of McDonald's USA. https://t.co/k1XKVUShvq",2019-11-05 15:42:04+00:00,-0.296,-0.296,-0.296,-0.296
CNN,74,"Singapore is banning the riding of e-scooters on sidewalks in the city-state after a growing number of accidents involving the motorized devices, including at least one fatality https://t.co/jrCND8GyKa",2019-11-05 15:31:21+00:00,-0.7003,-0.7003,-0.7003,-0.7003
CNN,75,"While the amount of time spent at work was cut dramatically, productivity — measured by sales per employee — went up by almost 40% compared with the same period the previous year, Microsoft said https://t.co/K1LuZDAQCh",2019-11-05 15:19:03+00:00,-0.2732,-0.2732,-0.2732,-0.2732
CNN,76,"Today's top business headlines:

- Optimism in the US-China trade war

- Apple commits $2.5B to combat California housing crisis

- Facebook unveils new logo

- Productivity up 40% after 4-day workweek at Microsoft 

https://t.co/NB1MPqZg6H https://t.co/ovU6uofx3I",2019-11-05 15:09:06+00:00,-0.7184,-0.7184,-0.7184,-0.7184
CNN,77,"""A state trooper has come on the field and the cat runs into the end zone. That is a touchdown!"" https://t.co/mvblkkxhdz",2019-11-05 14:59:33+00:00,0.0,0.0,0.0,0.0
CNN,78,"India's capital declared a public health emergency as a toxic, throat-searing cloud of smog choked the city https://t.co/JygLkuw2ry",2019-11-05 14:56:11+00:00,-0.7845,-0.7845,-0.7845,-0.7845
CNN,79,"The NBA is launching a streaming service that lets people pay a monthly or annual fee to access more than 100 live NBA games, past programming, and original shows. https://t.co/MyG7QY6H8N",2019-11-05 14:31:41+00:00,0.2263,0.2263,0.2263,0.2263
CNN,80,Conflicting recommendations on when and how average-risk adults should get screened for colon and rectal cancer could leave you confused ⁠— but new guidance aims to make sense of it all https://t.co/8eswvLALT9,2019-11-05 14:24:27+00:00,-0.6486,-0.6486,-0.6486,-0.6486
CNN,81,"Following promises of more transparency, Facebook unveiled a colorful logo to distinguish the corporate parent from its apps https://t.co/NZzkoTPnja https://t.co/565fEGWjLc",2019-11-05 14:08:31+00:00,0.3818,0.3818,0.3818,0.3818
CNN,82,A small black and white pup is continuing her road to recovery after being rescued just in time from a freezing Illinois lake over the weekend. Dory was inside a cage when a man spotted her floating in the lake and jumped in to save her. https://t.co/HgPO71sAsy,2019-11-05 14:00:08+00:00,0.6808,0.6808,0.6808,0.6808
CNN,83,The new commissioner of the New York City Police Department will take over the leadership of a force facing a surge in officer suicides and rancor among the rank and file over the firing of a former officer accused of choking Eric Garner to death https://t.co/tGEFFCDcWO,2019-11-05 13:57:55+00:00,-0.8885,-0.8885,-0.8885,-0.8885
CNN,84,"A portable, energy-efficient home that was originally built for a competition may be available on the market soon in Africa. The design was created by a group of 40 former university students from countries including Tanzania, Nigeria and Swaziland. https://t.co/QPCxuwkl6t",2019-11-05 13:48:40+00:00,0.25,0.25,0.25,0.25
CNN,85,"Norwegian firm Statkraft is operating the biggest virtual power plant in Europe, which connects over 1,500 wind, solar and hydropower producers through an AI platform https://t.co/lfcCBodUOP https://t.co/QFPau4eOzn",2019-11-05 13:42:22+00:00,0.0,0.0,0.0,0.0
CNN,86,"British politician Lindsay Hoyle has become the new Speaker of the House of Commons, replacing John Bercow in the role https://t.co/0znrrmAd6x",2019-11-05 13:33:41+00:00,0.0,0.0,0.0,0.0
CNN,87,"LeBron James is adding safe housing to the school he founded in his hometown of Akron, Ohio, so students have a stable place to live while they get their education. https://t.co/7ZQiqG7bL5",2019-11-05 13:25:31+00:00,0.6557,0.6557,0.6557,0.6557
CNN,88,"While the amount of time spent at work was cut dramatically, productivity — measured by sales per employee — went up by almost 40% compared with the same period the previous year, Microsoft said https://t.co/BdEqIwdGzh",2019-11-05 13:23:35+00:00,-0.2732,-0.2732,-0.2732,-0.2732
CNN,89,"An Ohio woman found dead in her home was likely killed by her own dogs, police say. https://t.co/3nT8LJE5a0",2019-11-05 13:14:51+00:00,-0.8689,-0.8689,-0.8689,-0.8689
CNN,90,Boeing tested the emergency abort system on its Starliner spacecraft. It's a critical step before the Starliner goes on an unmanned test into orbit. https://t.co/kTjsOmf6un https://t.co/Jb1MVyNxv9,2019-11-05 13:09:01+00:00,-0.5994,-0.5994,-0.5994,-0.5994
CNN,91,Dutch Olympian Madiea Ghafoor had about 110 pounds of ecstasy and about 2.5 pounds of methamphetamine in her possession when she was stopped at a routine border check in Germany in June. https://t.co/plpwnqIsZ8,2019-11-05 13:00:07+00:00,0.4588,0.4588,0.4588,0.4588
CNN,92,"Uber lost more than $1 billion in the third quarter, but revenue growth improved https://t.co/ozqosPafav https://t.co/ovL0hHW7ph",2019-11-05 12:57:41+00:00,0.7753,0.7753,0.7753,0.7753
CNN,93,"After Trump debacle, Ukraine has one card to play | By Michael Bociurkiw for @CNNOpinion https://t.co/2RfNQ6DWRQ https://t.co/mx72ggpAXP",2019-11-05 12:48:13+00:00,0.34,0.34,0.34,0.34
CNN,94,Scientists studying California's devastating wildfires are using a powerful new radar system that could help them better understand how they spread and how firefighters should fight them https://t.co/VCbyLKVbCA,2019-11-05 12:38:48+00:00,0.128,0.128,0.128,0.128
CNN,95,Conflicting recommendations on when and how average-risk adults should get screened for colon and rectal cancer could leave you confused ⁠— but new guidance aims to make sense of it all https://t.co/VWDXHOEtT2,2019-11-05 12:29:20+00:00,-0.6486,-0.6486,-0.6486,-0.6486
CNN,96,"Members of a Mormon community were attacked while traveling near the US-Mexico border, authorities said Tuesday. A family member of the victims told CNN at least nine were killed. https://t.co/NRPmFAcMJa",2019-11-05 12:20:06+00:00,-0.8689,-0.8689,-0.8689,-0.8689
CNN,97,"""When I am in the water, I have the impression that my disability has disappeared. I have no prosthetics, no wheelchair. I am like everybody else."" https://t.co/6eomSewlhT",2019-11-05 12:10:04+00:00,-0.2263,-0.2263,-0.2263,-0.2263
CNN,98,"Emma Watson has said she prefers to call herself ""self-partnered"" rather than single as she approaches her 30th birthday. https://t.co/5UVDVzahvS",2019-11-05 11:58:53+00:00,0.0,0.0,0.0,0.0
CNN,99,11 wild new details revealed in the impeachment transcripts | Analysis by @zbyronwolf https://t.co/k1YjCMcrql https://t.co/C75vk2Gplw,2019-11-05 11:54:53+00:00,0.0,0.0,0.0,0.0
CNN,100,"The opening scene in The Sound of Music is one of the most iconic shots in cinema history. But behind the scenes, the downdraft of the helicopter kept knocking Julie Andrews down after every take...

Watch @camanpour's full interview with Julie Andrews: https://t.co/nml7LngXTL https://t.co/dl4DHm04dv",2019-11-05 11:47:00+00:00,0.0,0.0,0.0,0.0
Fox,1,BREAKING: Federal appeals court rules against Trump administration on DACA https://t.co/KHnrNvEKAM,2018-11-08 19:18:44+00:00,0.0,0.0,0.0,0.0
Fox,2,"Breaking News: Grand jury indicts captain of Missouri duck boat that sank in severe weather, killing 17 people https://t.co/ffOOgzRwdo",2018-11-08 17:02:25+00:00,-0.6124,-0.6124,-0.6124,-0.6124
Fox,3,"JUST IN: Police identify gunman who opened fire inside California bar, killing 12 https://t.co/PvITYr54AX",2018-11-08 15:14:45+00:00,-0.7783,-0.7783,-0.7783,-0.7783
Fox,4,JUST IN: Supreme Court Justice Ruth Bader Ginsburg fractures 3 ribs in fall https://t.co/9UM9hKTz4m,2018-11-08 14:22:51+00:00,0.7906,0.7906,0.7906,0.7906
Fox,5,"Sgt. Ron Helus was fatally shot when he responded to the mass shooting on Nov. 7 at a bar in Thousand Oaks, California. He was among 12 killed at the Borderline Bar &amp; Grill. https://t.co/gxJ8T6tvME https://t.co/RdA7LYoM9c",2018-11-08 13:43:25+00:00,-0.8658,-0.8658,-0.8658,-0.8658
Fox,6,Tom Homan: “It’s a tragedy each and every time.” https://t.co/dMV68Hfdz0 https://t.co/hrq51VJg7x,2018-11-08 13:35:03+00:00,-0.6597,-0.6597,-0.6597,-0.6597
Fox,7,"People walk away from the scene in Thousand Oaks, Calif. where a gunman opened fire Wednesday. https://t.co/dMV68Hfdz0 https://t.co/jt07aXbrqn",2018-11-08 13:22:27+00:00,-0.34,-0.34,-0.34,-0.34
Fox,8,Teylor Whittler describes what she witnessed at California bar shooting https://t.co/dMV68Hfdz0 https://t.co/YznTZgQoYY,2018-11-08 12:56:20+00:00,0.0,0.0,0.0,0.0
Fox,9,"An FBI agent talks to a potential witness as they stand near the scene in Thousand Oaks, Calif. where a gunman opened fire during a ""college country night"" at a bar. https://t.co/dMV68Hfdz0 https://t.co/5dYgD2qvAv",2018-11-08 12:37:05+00:00,-0.34,-0.34,-0.34,-0.34
Fox,10,Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.” https://t.co/dMV68Hfdz0 https://t.co/gIFpOr3phW,2018-11-08 12:25:14+00:00,-0.34,-0.34,-0.34,-0.34
Fox,11,"People comfort each other as they stand near the scene in Thousand Oaks, Calif. where a gunman opened fire during a ""college country night"" at a bar. https://t.co/dMV68Hfdz0 https://t.co/3L1NdaQctI",2018-11-08 12:06:14+00:00,0.0258,0.0258,0.0258,0.0258
Fox,12,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/dMV68Hfdz0 https://t.co/WvjarPpwPV",2018-11-08 11:54:22+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,13,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/GqI77wMuYZ",2018-11-08 11:38:17+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,14,"Sheriff's deputies speak to potential witnesses as they stand near the scene in Thousand Oaks, Calif., where a gunman opened fire inside a country dance bar. https://t.co/PvITYr54AX https://t.co/HDI9jtgPvW",2018-11-08 11:32:26+00:00,-0.34,-0.34,-0.34,-0.34
Fox,15,13 dead in country music bar including gunman https://t.co/PvITYr54AX https://t.co/UURBIatqte,2018-11-08 11:26:46+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,16,"12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/PvITYr54AX https://t.co/o8Nf8WuJcZ",2018-11-08 11:18:08+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,17,"Breaking News: At least 12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/u6sVxdzHq5",2018-11-08 11:13:32+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,18,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/cQ9uxkjUIK,2018-11-08 11:12:14+00:00,0.0,0.0,0.0,0.0
Fox,19,"Authorities deliver an update on the shooting in Thousand Oaks, California. (Courtesy: KABC) https://t.co/BtGxxIfNx5",2018-11-08 10:53:33+00:00,0.0,0.0,0.0,0.0
Fox,20,Pastor Dimas Salaberrios on California shooting: “My immediate thoughts go out to the families. Because what’s happening now is they’re making phone calls. They’re calling family members. They’re probably not reaching them.” @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/gOkAg30RHR,2018-11-08 10:36:12+00:00,-0.1511,-0.1511,-0.1511,-0.1511
Fox,21,"Las Vegas shooting survivors were inside Thousand Oaks bar, friends say https://t.co/nW9TLTON9n",2018-11-08 10:30:40+00:00,0.4767,0.4767,0.4767,0.4767
Fox,22,"UPDATE: At least 11 wounded in shooting at California bar, gunman dead, police say https://t.co/awRowfbeRy",2018-11-08 10:24:08+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,23,Authorities confirm gunman is dead @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/a2EIH1EWmA,2018-11-08 10:16:43+00:00,-0.6486,-0.6486,-0.6486,-0.6486
Fox,24,Ventura County Sheriff’s Office Captain Garo Kuredjian: “I don’t know what the condition of any of the victims are at this point.” @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/LYNF2uFfzz,2018-11-08 10:10:46+00:00,-0.3182,-0.3182,-0.3182,-0.3182
Fox,25,"At least 11 shot, including sheriff’s deputy — Jonathan Hunt has the latest from the scene of the California shooting @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/xJQI5k14Wa",2018-11-08 10:03:44+00:00,0.0,0.0,0.0,0.0
Fox,26,Witnesses describe chaotic scene during Thousand Oaks shooting https://t.co/qE8RqKGjz3,2018-11-08 09:54:50+00:00,-0.4939,-0.4939,-0.4939,-0.4939
Fox,27,UPDATE: At least 11 people hurt in California shooting @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/RGWIkaxF4f,2018-11-08 09:46:19+00:00,-0.5267,-0.5267,-0.5267,-0.5267
Fox,28,"Daniel Hoffman on California shooting: “This still an active shooter scene, and the focus is on dealing with that active shooter and trying to limit whatever more damage that this guy could cause.” @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/gbASVFGWPJ",2018-11-08 09:40:57+00:00,0.228,0.228,0.228,0.228
Fox,29,"Former Las Vegas Metro Police Lt. Randy Sutton: “Those who respond to this show incredible bravery, because they are willing to quite literally run to the sound of the gunfire.” @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/eL3dT60BAL",2018-11-08 09:31:36+00:00,0.4939,0.4939,0.4939,0.4939
Fox,30,"Authorities deliver a briefing on a shooting in Thousand Oaks, California. (Courtesy: KCBS) https://t.co/5VGZz3rDIL",2018-11-08 09:25:02+00:00,0.0,0.0,0.0,0.0
Fox,31,"Mass shooting at California bar, @HeatherChilders &amp; @JackieibanezFNC have the latest @FoxFriendsFirst https://t.co/PvITYqNtcn https://t.co/QXxTLXonWe",2018-11-08 09:18:00+00:00,0.0,0.0,0.0,0.0
Fox,32,Tesla names Robyn Denholm as Chairman to replace Elon Musk (via @FoxBusiness) https://t.co/SKjBXxUdOD,2018-11-08 09:10:00+00:00,0.0,0.0,0.0,0.0
Fox,33,@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frankly the test is whether the Democrats want to cut deals with him.” https://t.co/1i7u8uqQt9,2018-11-08 09:01:00+00:00,-0.0018,-0.0018,-0.0018,-0.0018
Fox,34,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission he was hired to do. He introduced a zero-tolerance approach to immigration prosecution."" #Tucker https://t.co/5UOKxeqr8D",2018-11-08 09:00:00+00:00,-0.4404,-0.4404,-0.4404,-0.4404
Fox,35,"Wife's dying wish was for him to clean up bloody crime scene, suspect claims: reports https://t.co/7Wxd39jDEB",2018-11-08 08:51:00+00:00,-0.4939,-0.4939,-0.4939,-0.4939
Fox,36,DEVELOPING: Massive police response after reports of shooting at California nightclub https://t.co/awRowfsPJ6,2018-11-08 08:41:00+00:00,0.0,0.0,0.0,0.0
Fox,37,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a bipartisan basis"" after Democrats took control of the House on Election Day. https://t.co/4ZnRX8kiCu",2018-11-08 08:31:00+00:00,0.4939,0.4939,0.4939,0.4939
Fox,38,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which is to me, what was missing from the relationship with Jeff Sessions."" https://t.co/SfA26v0ock https://t.co/GGr0Vxtlgg",2018-11-08 08:21:00+00:00,0.2732,0.2732,0.2732,0.2732
Fox,39,Dem @GavinNewsom's wild victory party in LA features controversial rapper @common https://t.co/V9SSpxOUH7,2018-11-08 08:06:00+00:00,0.2263,0.2263,0.2263,0.2263
Fox,40,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for his service. The problem I had with him as attorney general is he simply didn’t do his job.” https://t.co/dt20ToQwDz https://t.co/zgncAU8Aaq",2018-11-08 08:01:00+00:00,0.4939,0.4939,0.4939,0.4939
Fox,41,"Devotees lit earthen lamps in Ayodhya, India as part of Diwali celebrations, also known as a festival of lights, on Tuesday night. The northern Indian city broke a Guinness World record with the display. https://t.co/I8HMXyg4eu",2018-11-08 07:51:00+00:00,0.2263,0.2263,0.2263,0.2263
Fox,42,".@TGowdySC on Jeff Sessions resigning: ""It was going to happen...He's been a proverbial dead man walking for several months now."" https://t.co/SfA26v0ock https://t.co/2slqNwNZnP",2018-11-08 07:41:00+00:00,-0.7351,-0.7351,-0.7351,-0.7351
Fox,43,Mob chants threats outside @TuckerCarlson’s DC home https://t.co/IJE8m5gjWi,2018-11-08 07:31:00+00:00,-0.4215,-0.4215,-0.4215,-0.4215
Fox,44,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to save the country."" #Tucker https://t.co/Vkxn0UUtr8",2018-11-08 07:21:00+00:00,0.8834,0.8834,0.8834,0.8834
Fox,45,.@KennedyNation: Dems in 2020 better without Nancy https://t.co/54vTCiffG4,2018-11-08 07:16:00+00:00,0.4404,0.4404,0.4404,0.4404
Fox,46,Battleground-state Dems who opposed Kavanaugh all defeated https://t.co/guqMSVjd74,2018-11-08 07:11:00+00:00,-0.4767,-0.4767,-0.4767,-0.4767
Fox,47,".@Jim_Jordan on his run for House GOP leader: “We have to match [@POTUS’s] intensity, that’s what I want to do. If I’m given the opportunity to lead our conference, I’ll do that.” https://t.co/Ybecji7P4y https://t.co/WpTBn4PPOr",2018-11-08 07:01:00+00:00,0.4767,0.4767,0.4767,0.4767
Fox,48,.@senatemajldr: Dem Votes Against Kavanaugh Were a 'Godsend' to GOP in Midterms https://t.co/ietr8sP4EQ,2018-11-08 06:51:00+00:00,0.0,0.0,0.0,0.0
Fox,49,.@marcthiessen: “There’s lots of things that Democrats could take a stand on that they find inherently unacceptable. There’s nothing wrong with a wall.” @foxnewsnight https://t.co/7bTG2wji0G,2018-11-08 06:41:00+00:00,-0.1144,-0.1144,-0.1144,-0.1144
Fox,50,".@DarrellIssa on the Mueller probe: ""Two years is a long time to look for a crime you can't prove."" https://t.co/6UTwyCpZRV https://t.co/xqoEUHtdpg",2018-11-08 06:36:00+00:00,-0.5423,-0.5423,-0.5423,-0.5423
Fox,51,"Second teen dies of gunshot wound after Oklahoma mom's rampage, authorities say https://t.co/VUQxsa3mq3",2018-11-08 06:31:00+00:00,0.0,0.0,0.0,0.0
Fox,52,.@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frankly the test is whether the Democrats want to cut deals with him.” @foxnewsnight https://t.co/uy0HaxSBME,2018-11-08 06:21:00+00:00,-0.0018,-0.0018,-0.0018,-0.0018
Fox,53,"Florida Highway Patrol cruiser hits 142 mph in pursuit, catches on fire https://t.co/GqWKI45AAm",2018-11-08 06:11:00+00:00,-0.34,-0.34,-0.34,-0.34
Fox,54,Democratic strategist @LeslieMarshall: “What we need is not a wall — and not a wall that we can’t afford — but comprehensive immigration reform.” @foxnewsnight https://t.co/7YFuFp838O,2018-11-08 06:01:00+00:00,0.3612,0.3612,0.3612,0.3612
Fox,55,"Sex offender gets 22 years after missing boy, 14, found in his room at halfway house, authorities say https://t.co/sDd0VQzob4",2018-11-08 05:51:00+00:00,-0.5719,-0.5719,-0.5719,-0.5719
Fox,56,".@POTUS touts Senate gains, @LelandVittert breaks down the results @foxnewsnight https://t.co/VMzif8sgHH",2018-11-08 05:41:00+00:00,0.3182,0.3182,0.3182,0.3182
Fox,57,Former Kavanaugh colleague among group being considered to replace Sessions as AG: reports https://t.co/HxAlDZx2Mg,2018-11-08 05:31:00+00:00,0.0,0.0,0.0,0.0
Fox,58,"Too close to call: Meticulous vote count transpiring in Arizona Senate race, @aacuna1 reports @foxnewsnight https://t.co/DV6EX4Ogxe",2018-11-08 05:26:00+00:00,0.0,0.0,0.0,0.0
Fox,59,"Former SEAL Mocked by 'SNL' Wins TX House Seat, Calls for More Vets in Congress https://t.co/T0PAhopphH https://t.co/tnyBsy8yEV https://t.co/9ujTikPKur",2018-11-08 05:21:01+00:00,0.6841,0.6841,0.6841,0.6841
Fox,60,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/xWY2EdSpDF,2018-11-08 05:11:00+00:00,0.0,0.0,0.0,0.0
Fox,61,.@POTUS: “Hopefully we can all work together next year to continue delivering for the American people.” https://t.co/YEwZGue71Z https://t.co/QMyGuttyMy,2018-11-08 05:01:00+00:00,0.0,0.0,0.0,0.0
Fox,62,"Former US Attorney Harry Litman on Whitaker &amp; Mueller probe: “I think most people think it’s unlikely that he would try to fire or really asphyxiate the investigation, but he has many, many actions he can take. And in particular he can try to curb the probe.” @foxnewsnight https://t.co/G5MeyEiCF5",2018-11-08 04:55:00+00:00,-0.1779,-0.1779,-0.1779,-0.1779
Fox,63,Pete Davidson's 'SNL' castmate Kenan Thompson talks Dan Crenshaw joke: 'They are figuring out a way to right that wrong' https://t.co/qhiIa41Yx3,2018-11-08 04:50:00+00:00,-0.2263,-0.2263,-0.2263,-0.2263
Fox,64,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for his service. The problem I had with him as attorney general is he simply didn’t do his job.” @foxnewsnight https://t.co/SfA26v0ock https://t.co/lpy0QJIuXB",2018-11-08 04:45:00+00:00,0.4939,0.4939,0.4939,0.4939
Fox,65,"Tom Dupree on Acting Attorney General Matthew Whitaker: “Calls for him to recuse from Russia, I think, are meritless. All he has done, is in the past, he has written on the topic.” @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/l0Bxrz8Niv",2018-11-08 04:35:00+00:00,0.0,0.0,0.0,0.0
Fox,66,"Cabinet shakeup expected after @jeffsessions pushed out, @edhenry reports @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/MY7kH6s4T7",2018-11-08 04:25:00+00:00,-0.1531,-0.1531,-0.1531,-0.1531
Fox,67,"New reactions to Sessions resignation, Catherine Herridge has the story @foxnewsnight https://t.co/6UTwyCHBgv https://t.co/FaiATyMSgC",2018-11-08 04:14:15+00:00,-0.296,-0.296,-0.296,-0.296
Fox,68,MLB star @Bharper3407 rejects $300M offer from Nationals: Reports (via @FoxBusiness) https://t.co/Bgfoyi7fNH,2018-11-08 04:05:00+00:00,-0.4939,-0.4939,-0.4939,-0.4939
Fox,69,Doug Schoen: Trump shouldn’t have fired Jeff Sessions – here’s why https://t.co/0ITTpZyqyx,2018-11-08 03:55:00+00:00,-0.5574,-0.5574,-0.5574,-0.5574
Fox,70,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which is to me, what was missing from the relationship with Jeff Sessions."" @IngrahamAngle https://t.co/SfA26v0ock https://t.co/bpks6Ml1rX",2018-11-08 03:52:26+00:00,0.2732,0.2732,0.2732,0.2732
Fox,71,‘Brady Bunch’ cast to take part in TV home’s renovation: report https://t.co/rebtV4qkql,2018-11-08 03:48:00+00:00,0.0,0.0,0.0,0.0
Fox,72,".@TuckerCarlson: Dems' Election Message Was All 'Trump', No Substance https://t.co/CscvHQkfAX",2018-11-08 03:42:00+00:00,-0.296,-0.296,-0.296,-0.296
Fox,73,"11-year-old in North Carolina charged with putting needles in Halloween candy, police say https://t.co/Dm3F07wpIt",2018-11-08 03:35:00+00:00,-0.2023,-0.2023,-0.2023,-0.2023
Fox,74,Rhino rescue? Scientists may hold key to saving northern white rhinoceros from extinction  https://t.co/VUifTtCbTk,2018-11-08 03:29:00+00:00,0.5106,0.5106,0.5106,0.5106
Fox,75,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",2018-11-08 03:23:02+00:00,0.0,0.0,0.0,0.0
Fox,76,"Democrat Colin Allred, who unseated Rep. Pete Sessions, won't say if he'll back Pelosi https://t.co/mNox8bKgiA",2018-11-08 03:23:00+00:00,0.0,0.0,0.0,0.0
Fox,77,Surveillance video shows Michigan woman reportedly reversing car into store https://t.co/tJr2cUsZ8a,2018-11-08 03:16:01+00:00,0.0,0.0,0.0,0.0
Fox,78,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a bipartisan basis"" after Democrats regained control of the House on #ElectionDay.  https://t.co/xQswoGRYP7 https://t.co/Ucacsx64R7",2018-11-08 03:11:00+00:00,0.4939,0.4939,0.4939,0.4939
Fox,79,Woman finds her diamond before proposal and 'ring shames' herself https://t.co/uoLHUxHeBD,2018-11-08 03:04:00+00:00,-0.0772,-0.0772,-0.0772,-0.0772
Fox,80,McDonald's customers’ $5M lawsuit over unwanted Quarter Pounder cheese dismissed by judge https://t.co/yBEvL4cAFK,2018-11-08 03:01:47+00:00,-0.4215,-0.4215,-0.4215,-0.4215
Fox,81,Trump neuters ObamaCare birth control coverage mandate with limits on plans covering abortion https://t.co/ZXX1uDaqXl,2018-11-08 02:46:10+00:00,0.0,0.0,0.0,0.0
Fox,82,The New York Police Department gathered about 20 saluting officers and held an aviation flyover to honor an Emergency Services K-9 just before she died this week. https://t.co/8cUiygkNtc https://t.co/XRmpyfjttF,2018-11-08 02:38:00+00:00,-0.4588,-0.4588,-0.4588,-0.4588
Fox,83,"RT @FoxBusiness: .@KellyannePolls: ""Many people want to work in @POTUS' administration."" https://t.co/to6mCzFkA7",2018-11-08 02:33:06+00:00,0.0772,0.0772,0.0772,0.0772
Fox,84,"A trooper took this beautiful photo of a double rainbow over a New York State Police squad car, Tuesday. https://t.co/j9V1h3Ja5p",2018-11-08 02:21:04+00:00,0.6833,0.6833,0.6833,0.6833
Fox,85,Jeff Sessions' departure leads to questions about Russia probe's future https://t.co/5iWsDcmrYO,2018-11-08 02:16:29+00:00,0.0,0.0,0.0,0.0
Fox,86,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission he was hired to do. He introduced a zero-tolerance approach to immigration prosecution."" #Tucker https://t.co/OMIhWNVY0p",2018-11-08 02:07:37+00:00,-0.4404,-0.4404,-0.4404,-0.4404
Fox,87,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/HXoKJGWYxV,2018-11-08 02:04:34+00:00,0.0,0.0,0.0,0.0
Fox,88,Virginia drug-dealing mom gets 10-day jail sentence after providing marijuana to three children https://t.co/PiU3CthxVx,2018-11-08 02:00:56+00:00,0.0772,0.0772,0.0772,0.0772
Fox,89,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to save the country."" #Tucker https://t.co/fH82PdquWN",2018-11-08 01:42:53+00:00,0.8834,0.8834,0.8834,0.8834
Fox,90,Fox News Channel tops all broadcast and cable news networks in total viewers for midterm election coverage. https://t.co/7YcbLe4gxv https://t.co/wnM49TUYq4,2018-11-08 01:39:30+00:00,0.5106,0.5106,0.5106,0.5106
Fox,91,"Sacha Baron Cohen revives 'Borat' character to talk politics, midterm election https://t.co/taa4Z5RCj1",2018-11-08 01:37:28+00:00,0.3818,0.3818,0.3818,0.3818
Fox,92,"Violinist claims Southwest Airlines forced him to leave flight after he refused to check $80,000 instrument https://t.co/S5TxSoH3uu",2018-11-08 01:25:49+00:00,-0.6597,-0.6597,-0.6597,-0.6597
Fox,93,"'Take Their Word For It': Jim Jordan Warns of Congressional Investigations By Nadler, Waters, Schiff https://t.co/ZXsUPobdbG",2018-11-08 01:13:00+00:00,-0.1027,-0.1027,-0.1027,-0.1027
Fox,94,"Former Governor John Sununu: ""What really made a big difference in the House races around the country last night is...the Republicans were out funded tremendously."" #TheStory https://t.co/KSG4AbTFHK",2018-11-08 01:05:46+00:00,0.0,0.0,0.0,0.0
